"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"IDA total","IDA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5751333212479","","","","","","","","","","","","","53.7326322384354","","","","","","","60.8637384780185","","60.2171846945304","","","","","","60.8955223894214","","","","",
"Indonesia","IDN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","35.0314889788574","","","","","","","","","","44.9058894960534","","","","","59.0328370816176","47.6640774513115","52.3615545524606","","46.0840377921432","","53.1843446039833","","","","61.8349051111887","","63.6022514071295","","61.0471646838577","59.8188549995779","60.925968425757","60.090502129105","60.8051988462965","","60.7333540833672","59.8865244824029","61.4893617021277","61.2219988512349","61.4131597081957","59.1072441838472","57.0654241156333","57.114520600325","55.9813549672644","55.5482965543941","55.6766652925629","60.1891607503538","61.0509353494233","61.3776107749366","61.9080010203214","61.4520154823773","61.6871599434338","61.1600357082539","61.2196773647423","61.5504947613504","62.3058103975535","63.7115375177897","64.5964848263699","65.3132419206357","65.1403231536266","65.2978520525946","64.4547028274668","64.9259358353805",
"IDA only","IDX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","38.8806827506975","","","","","47.7572208172501","","","","","43.6319053800663","","","","","54.6004319654428","","","","","","","","","","66.7671980468189","","","","","72.3691860465116","","","","","77.9831932773109","","","","","80.5905963302752","","","","","82.934218118869","","","","","91.2074091013035","","","","","","","",
"India","IND","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","47.5504322766571","","","","","","","","","","21.8118059614261","","","","","","","","","","37.8730268464109","","","","","","","","","","41.9330762532653","","","36.6671817609091","","","","","","37.0660193940272","48.0688336520076","","","","44.8628398791541","","","","","36.2942218091853","","34.5548609614141","","","","","","28.0894160336867","32.2398068669528","35.2416737370881","36.0053262316911","37.1143768961034","45.917365755343",
"Not classified","INX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","34.9406091967541","","","","","34.9994049744139","","","","","34.3662315481274","","","","37.8801374220639","","36.7296416938111","","","","38.9114222164072","","45.223022533536","44.8597130006425","45.2865089835834","46.2446703837324","48.142681766142","47.5810024923844","48.6055272849954","50.065809026451","51.0421681628954","53.5857733279004","56.3305379423195","57.3886007351553","58.3886630202697","60.6405652389711","62.2675928898748","63.3019194189867","65.231661054516","66.2423961450387","66.8662927192724","68.9682472361241","69.6352144213599","69.633751232568","71.6216781170306","72.0380769757567","74.5801316874583","75.5474015873649","77.647693776726","78.7342890529256","79.4357810761204","79.6434180675935","80.2217739009274","79.7850243300167","79.423987489321","80.5363584995871","81.187266573296","81.7941644407467","81.9291499155159","81.7872782602242","83.4707770245959","84.7751951257794","85.3932901839971",
"Iran, Islamic Rep.","IRN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","14.047866805411","","","","","","9.87189148455162","","","","16.1375661375661","","","","","","","","","","11.0466551468773","","","","","12.4170734760295","","","","","14.2322097378277","","","","","","","","","26.1304365967982","25.633197648123","24.4254516350332","21.9028507348167","22.9775909956811","22.4922981677747","20.8088023852406","22.3797056964882","19.7505595476499","19.2635773317591","21.0147251785975","23.492774566474","24.8702811646822","24.8061247594249","24.1227447080551","20.3899901547323","19.5039375873997","20.1018640529456","",
"Iraq","IRQ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","19.6633416458853","","","","","","","","","","13.911772521924","","","","","","","","","","11.3224637681159","","","","","","","","","","16.8967329663338","","","","","16.660600291186","","18.7413935554944","","20.1831044527674","15.4377243855289","","","","15.7776735734592","","",
"Iceland","ISL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","37.6702839990764","","","","","","","","","","","","","","46.8695348023785","46.3645176926806","46.2209302325581","46.0905349794239","","71.5234988522411","109.453781512605","71.3493307608827","72.4599252741955","71.2002840909091","","70.6858594411516","","","","","","85.4684019228514","86.6026643025453","88.6500511795091","89.4581621931417","88.9349724264706","87.5807924890446","86.8554083240908","87.692076796084","89.8554717544283","90.8012612551082","88.7167891464104","89.7122549581566","90.1291238352526","88.3836001058652","90.1276864432543","89.4659931652648","89.1309082988456","89.0429332932484","90.8573059496486","91.4833790063148","91.8718056641212","93.2900039940452","92.7953339389014","91.8761388590385","92.3331903895411","90.8797720797721","91.0221504383941","91.1043554516223","91.1859333199769","90.6792571456207","89.3825058369774","90.3004138353855","88.8384526151208",
"Israel","ISR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","46.7591240875912","","47.3595073133179","","49.4813438612788","","53.3835742848354","54.6251369541399","56.0244744273612","56.6389716256467","57.0459207827047","60.161991900405","","","60.9308215925281","62.3797305965362","63.3270022158911","65.5932741116751","64.4012809802284","64.9251447016919","67.0175585751831","66.9774616739246","69.1599241380251","70.6126857814786","71.4799938848971","72.1854583772392","73.2129613782874","75.4293927416457","76.728305622104","77.4551062173926","78.086406188195","79.7178000765089","79.874939734393","80.499737899703","80.493166534095","80.5391840539184","80.5454832098376","82.9095922217385","82.8780755141481","82.5081602588174","83.0150163586029","82.9830755436001","84.300322173974","84.3906955862959","84.9788424500584","84.9954202776016","86.694001907772","87.1601425533138","87.9254996523514","89.0014752119686","89.2189620205145","89.029590948651",
"Italy","ITA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","30.5194000247924","","","","","","","","","","34.9924377835831","","","","","","44.0079421358673","44.2206029432776","45.5968969975578","46.7476149176062","48.1529769665363","47.776477472206","47.6452244542752","47.8335590801183","48.2791838164463","50.1336427186747","50.7156644394952","51.9399679789319","53.2962946096513","53.2126283758083","53.9515295034547","52.5945511333766","52.2658563191522","53.1048470155757","53.8847117794486","54.7094446591934","55.1682944547582","55.9298517335398","57.257790368272","57.8580234897151","58.988773199068","59.5541659241499","60.1004652960023","62.1215548159876","62.3242030812554","62.7751023158725","62.776307081403","64.0260966037986","64.1727657288659","64.6017399546393","65.3983717682325","67.0386063235369","67.6544809712181","68.3389264603172","67.5492527173913","68.2700421940928","68.9594177995654","69.201495301923","69.7385101671709","68.9284107816339","69.590186688875","70.0566430797307","70.619363620895",
"Jamaica","JAM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","54.9784506575312","","","","","","","","","","45.2348494237204","","","","71.9690455717971","76.0946890715074","75.6669960474308","","80.2973513243378","","59.8696875462757","81.7657386506145","81.6228823962681","","","61.9025805466483","","","68.5676779463244","","81.1337927447666","56.9165940133682","","","84.2766446035391","80.46875","80.2649006622517","79.088471849866","78.2638228501562","77.3972602739726","","73.4246575342466","76.2758620689655","74.2504903334267","75.033921302578","","","77.5510204081633","74.7317112580285","74.5382274047616","74.690262954591","74.8022146239574","75.9805833658389","76.3763951658316","76.2528359323397","80.0609217980471","79.4447357605476","80.2478020970041","80.0794147785495","80.558005403665","79.9108109278261","80.1341360522816","82.0998593530239","83.6976345749972",
"Jordan","JOR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","5.61610462879856","","","","","","","","","","","","","","14.0947919537063","","","","8.66121282950266","","","","","","","","","","","","","","","","","","","","","18.6081694402421","17.8625954198473","19.1588785046729","17.7215189873418","","18.167701863354","18.8589540412044","22.8260869565217","22.1875","22.9938271604938","23.1496062992126","23.4076433121019","23.0016313213703","21.8543046357616","21.105527638191","","","26.9577280627621","23.8280994972906","21.8748467861871","23.8388987191766","22.7502594428979","22.7168365240085","",
"Japan","JPN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","64.2688679245283","63.9575971731449","63.3451957295374","62.575210589651","62.2411693057247","61.9339045287638","62.3011015911873","62.7450980392157","61.7539585870889","61.1721611721612","61.0024449877751","59.367396593674","58.0998781973204","58.7088915956151","56.8459657701711","56.1425061425061","56.4039408866995","57.8163771712159","59.0286425902864","59.3516209476309","59.6491228070175","59.7744360902256","60.377358490566","61.7128463476071","62.0558375634518","62.3559539052497","62.4678663239075","62.8719275549806","63.4241245136187","64.2857142857143","64.755210419547","65.2966036179972","65.0463526907641","64.4838498891722","64.4898850988356","64.385273354975","64.3794549805718","64.8121229273062","64.8464075535149","64.4836239289568","64.4456359689274","64.9122343586967","64.9160113411437","65.0627756125848","65.6922678938554","65.961596159616","66.2060112796843","66.2161238742125","66.5864492085975","67.3120428585308","67.6166128829471","67.6501995166639","67.9650620459621","69.236117022786","69.9095440280598","70.3744806783905","71.3539374494243","72.4495006808897","73.6705978268509","74.653176760741","74.4064876675491","75.0879948395058","75.9103641456583","76.750700280112",
"Kazakhstan","KAZ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4772876892693","85.946589106293","85.6708123842286","","","","87.610038102746","","","","","","","","","","","","84.3708609271523","","84.8525469168901","",
"Kenya","KEN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.977886977887","","","","","","","","","","94.6251293005011","","","","","","80.6357434809234","","","","87.5107033639144","","","","","","","92.2064516129032","","","86.1649521252551","","86.5863907526556","","",
"Kyrgyz Republic","KGZ","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.6491204511884","","","","","","","","","","","","","74.7364152473641","","71.9876277568585","","70.1552393272962","","","69.6117274167987","75.5668843272067","74.5362333217598","72.6283918734973","70.5456987164588","72.1754775890353","71.824886485919","70.6152012469057","67.0984967053779","67.7310596198907","66.4635337317864","68.8679980263329","67.284100960121","68.2095956312573","",
"Cambodia","KHM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","67.1864171864172","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.258293548782","","","92.7263086860118","90.0283372903423","90.4937815539958","95.1504510504329","94.4602202577905","95.835381698153","","87.8750494634669","87.8724394785847","","","84.338913409114","83.015671813782","88.7753111914186","91.7440823559955","91.5475311542162","82.1663122132606","85.925814790878","85.7572926398837","85.0177161251476","86.1963642969877","87.9883925795419","","84.3278633179401","87.7698496694093","85.9112095082731","","",
"Kiribati","KIR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","70.6476323119777","","","","","","","","","","","","81.1984212414783","","","","","85.2258986479059","","","","","","","","","","62.0280146163216","","","","","78.3103654883164","","","","","63.0336825504112","","","","66.2165281625115","72.7204106280193","","","",
"St. Kitts and Nevis","KNA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","57.0413149711239","","","","","","","","","","54.6189979123173","","","","","","","","","","60.9581290079215","","","","","","","","","","","74.3135979180221","","","","","","","","","","88.186173853525","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","38.199480093036","","","","","","43.3080634045486","","","","51.2765673038364","","","","","61.2116443745083","","","","62.1505376344086","55.9466178202277","55.7881269866392","57.8908770900557","58.1528307780056","56.3843061139609","57.9470519112463","59.753764245903","61.9660652506513","61.790057371874","63.3899274306643","63.4801172830331","62.8048943033082","62.2743252887843","62.1987951807229","62.6679940268791","63.335558435099","64.1360122836258","65.4128814272379","62.7060375498021","63.9879072892173","66.250804893754","67.1337870306984","67.0535987341604","66.0274703293773","67.3507586518166","67.8012008005337","68.4272615153627","68.3915914948454","68.6258569763976","68.0254464041937","68.3876786836855","68.5117992088392","68.6935802301042","69.0918493719294","69.9170906350104","70.5765193518867","71.0273566071332","71.6689361357906","72.1647250067732","73.1532045534817","73.1041497711372","73.8218959639283","74.7179800447974","76.4055048371713",
"Kuwait","KWT","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","10.0067159167226","","","","","11.416151910318","","","","","18.0329856900315","","","","","23.5746764603008","","","30.4933875890132","","37.3647511421015","","","42.8696303696304","","","","","","","52.0205643232903","47.3000583771162","48.1019994204578","","","","","","57.4337585868499","","54.302987197724","62.1500559910414","64.326160815402","","64.0086946573619","68.1682714351215","","","","","65.2173913043478","56.7899829254411","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.53703240627","55.3582954123118","53.4913977238888","","56.577818345841","57.641951733537","58.5751739842443","58.7086061979643","59.6714733533498","","62.2400046967452","63.1784019569366","64.3842195246883","64.6295090556206","65.8096741722384","65.5937191796156","66.1550830188192","65.9715718418587","66.9867927521751","","65.8284223265107","66.1772103062045","66.0899084584615","65.7730812739382","66.3178086304827","66.8806302727137","67.4999442624572","68.1732294710559","68.9876866234287","67.4611163616186","68.249608348249","68.9986865397375","69.5089908824348",
"Lao PDR","LAO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.1788352100739","","","","","","","","100.106044538706","","99.251497005988","","","","","96.0349773874698","","","","","","","88.1626302472143","","","","","86.87301250795","",
"Lebanon","LBN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","20.9214092140921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5731707317073","","","31.5553563424473","","31.2368972746331","","","","","","","","","","41.5940365347278","","","","",
"Liberia","LBR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","52.3362205685007","","","","","","","","","","","","35.4562330429816","","","","","","","","","","68.7274368231047","","","","","","","","","","","","","","","","","","","","","","","89.8787559304165","","","90.0357219286549","","","","87.5491352201258","","87.6649252824687","86.9801229344616","","","","","","",
"Libya","LBY","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","5.16467065868263","","","","","","","","","8.38784147749134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.3624139061987","","","","","","","","","","","",
"St. Lucia","LCA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.5287108632273","","77.5665399239544","78.1127129750983","74.140127388535","74.7747747747748","76.1479591836735","77.2727272727273","80.5194805194805","82.6666666666667","70.9878177966102","","82.8012769353551","83.739837398374","79.7900262467192","88.2183908045977","81.0109289617486","79.7595495358393","81.980056980057","","85.0089396231605","87.5389830508475","84.0466410494236","","","","84.724547556406","84.0224228228544","87.6096550972593","84.6525277687727","85.2871976218318","82.632377184306","",
"Latin America & Caribbean","LCN","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2631242373346","54.5807137197762","52.9017242363721","","55.9072279972141","57.1201445327375","58.0919674365593","58.3680510784603","59.3999520497598","","61.9494227062629","62.9079101098459","64.0280314741042","64.3245737001507","65.3371950111243","65.1479436688442","65.7321261594305","65.6552246356402","66.6877747738067","","65.7597340207975","66.1316871575225","66.1788749613308","65.9094028326565","66.4339673213275","66.8488382193706","67.6228631694596","68.3085897984155","69.1613398416091","67.4781443838332","68.2831593568351","69.1033772988166","69.7042021643653",
"Least developed countries: UN classification","LDC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","38.2787411689146","","","","","","","","","","50.2303112009887","","","","","","","","","","54.0509524902456","","","","","","","","","","","","","","","","","","","","67.4052254098361","68.0947450168263","68.0999342537804","69.7467850987671","71.1676363144365","71.6904276985743","71.3879485443467","72.5656565656566","73.2546842470507","73.7624456597953","74.2140138164387","76.0539863642688","76.0185445349817","75.8395918945728","76.3499073942157","77.2530953066513","77.4709302325581","77.9735682819383","","","","","","",
"Sri Lanka","LKA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","28.6810376324443","","","","","","","29.030115146147","37.8032262036695","","","","","","","","","","39.7098129056892","","","","46.6591872351035","45.610278372591","","","","58.1610376268139","","48.336825563122","49.652367834186","49.6282770314334","47.8411977008421","46.9241963222648","46.6446499339498","53.8862127327171","48.5994578546534","48.2161733615222","48.1873111782477","49.4845360824742","46.3141443084137","46.4056654195617","45.568451595885","52.3528544033043","48.5294117647059","50.5682656826568","49.1345616973758","45.7727036291129","46.2234056932767","43.9450520138704","47.1053464093641","46.3293061788057","47.927329242477","47.6808658100976","49.0513085630648","45.907146382932","47.1656199435044","44.5049511845239","44.6661593528931","45.3944193704051","",
"Lower middle income","LMC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2842825391988","","","36.3250775977075","","","","","","44.3631837871652","53.8656536301549","","","","46.0546077246687","","","","","46.6603225131181","","43.687813428935","","","","","","36.5790732300343","46.4250649976694","44.7366691515102","45.2048773020331","49.9773191451217","",
"Low & middle income","LMY","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0447981962268","","","","","","","","","","63.0100662034428","","","","","","","","","","","","","",
"Lesotho","LSO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","126.95847362514","","","","","","","","","","45.1560991309945","","","","","","","","","","47.7748691099476","","","","","","","","","","46.9747750926089","81.2138728323699","","85.2974611595301","","","","","","","54.4297264751419","","78.7735849056604","","","","","77.4158670090553","","","","","","72.8850422321202","","","","",
"Late-demographic dividend","LTE","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7244178199291","","","","","","","","","","80.2063922184304","","","","","","","","","","","","","",
"Lithuania","LTU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5462578658455","","","","","","","","77.247311827957","76.3078987949055","80.5899894749152","82.6246411447295","81.6690550965027","80.4126547455296","82.8900201825466","80.5199680886011","80.7315521628499","81.8737868828394","81.0121679630765","81.2229672149599","83.9563737274326","84.7290322580645","83.5526315789474","84.1317033827274","82.5609680034928","82.8270561106841","83.9079574002435","84.2849786447763","84.0934421785101","83.6121588639894","84.4177476415094","83.3294582655196","84.2748809593792","86.8862142804401","85.4109779069258",
"Luxembourg","LUX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","35.1421188630491","","","","","","35.3440275752353","","","","33.2840832773674","","","","","","","","","","","46.5428132420729","","47.1235146252285","47.2579978035457","50.2106186293256","49.7217891318963","50.6773679417122","49.7760447620566","50.2547010537346","49.6198869255864","52.1496468125927","56.8710236289254","54.7391431069659","56.6801619433198","54.0306422211844","56.6183441905985","58.9797117585204","59.6458888406965","63.3192865695315","62.6074455205811","64.5266875742167","65.4718911761165","67.0810221109079","69.9568633492528","71.2167539910576","81.8091467757698","82.1742605915268","74.9228274765364","75.0624492129894","75.4214891096327","77.5512091367272","79.1716805532284","79.5970878929604","80.3023224270191","83.9454976303318","84.1974054752781","86.4120865299962","87.2642542144935","85.3290529695024","88.2823150328417","87.4351941162286","89.0900150588525","87.9472579256597",
"Latvia","LVA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6367389060888","","","","","","","","","75.6845098499062","74.0889185778965","75.4448343800025","77.8942796873061","77.6751707877396","78.3918358537977","77.2950907069199","77.2435653220768","77.2827486202151","76.9183983781044","79.0431983444946","81.3534036490579","82.9063903069069","81.2537322574224","81.7939609236234","81.730871031656","80.3455431252255","80.2907796157555","81.9322347051286","81.375527177279","81.6195504336253","81.8612172890327","81.7118522947688","80.6802316946384","81.9322902855122","82.0533227218464",
"Macao SAR, China","MAC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","29.3335444039892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3267326732673","67.109634551495","65.0985290036081","65.6320224719101","67.8652321630804","67.2065888812629","69.5475280483294","69.8050707096445","70.5608684414577","73.4293193717277","75.6673785371062","76.2180536321289","77.7057769198952","76.5994236311239","78.1615757921781","80.2230378317335","80.013596193066","82.5","83.109156751164","85.1685681322907","85.1231146061622","86.3950807071483","84.9904519414386","86.1277572357516","85.316963167126","85.5473168279502","86.5389560298277","87.2368421052632","88.6243386243386","89.4101876675603","89.1855807743658","","","",
"St. Martin (French part)","MAF","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","10.0560576593067","","","","","","","","","","","15.72036018009","","","","","","","","","","","20.8922540177412","","","","","","","","33.4979314026425","","","","24.8097431224294","40.4534606205251","","","29.6286436842806","38.2412313903608","36.8956743002545","32.6745379876797","32.1738005948532","35.2249224405377","36.6017288091859","36.3163371488033","36.9181075432263","36.5081416386663","34.9980234550007","35.5338373593952","34.6359743040685","34.2934051144011","33.6141304347826","34.3921139101862","34.7658402203857","34.5697950076698","33.3990425232329","","","","","29.6875","28.448275862069","",
"Monaco","MCO","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5925861164539","","","","","","","",
"Moldova","MDA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.340368688218","","","","","","","","","","","88.0412016630717","88.7972731699399","91.2242993768536","95.6567001160489","97.9060128115412","100.837410441061","97.4232548715004","100.596933930267","99.4745156730689","98.0229147422497","98.988124844566","100.967686995835","102.620977150057","102.555807182142","101.070389258651","98.811211385423","98.4101547674271","98.8119068534973","99.7879983510983","99.181870939433","96.802735329007","96.2504345965607","98.7753441377907","99.4098195973379",
"Madagascar","MDG","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","100.934951263179","","","","","","","","","","78.3769003609319","","","","","","","","","","64.8687448728466","","","","","","","","","","","","","","","","90.0810681926562","","91.8608695652174","","94.6196868008949","","","","","96","","97.2469833967006","","","93.6979452745799","","","","","","","84.4562698480817","",
"Maldives","MDV","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","69.0721649484536","","","","","","","","30.6424616969229","","","","","26.1550407661447","","","","","38.0032423669279","","","","","52.1817928342395","","","","","","","","","56.1614824619457","","","","","57.6167046681867","","57.1981109030209","","","64.3866814254997","","","","",
"Middle East & North Africa","MEA","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8646485217116","29.4970099296433","29.1699257986316","29.6758906761445","29.3013777493751","29.6637224160956","29.3518133154539","29.597910489498","27.8770453961919","31.7399155889833","32.5561282409577","31.7729423154186","","","","30.397950465074","32.3287200386401","",
"Mexico","MEX","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","21.3199611776124","","","","","","","","","","22.2456575682382","","","","","28.0382551901096","","","30.9037151304795","32.2322580645161","36.3658330312915","","","","","","","","43.0167597765363","","28.5487288135593","41.3296437379152","42.2310250843073","44.6830065735699","44.1113143333411","46.3468470055064","46.3698670259504","48.353036624942","48.0963508062172","47.5582048999859","48.3861446921043","47.9518129544267","47.6545709001849","48.4715884228293","49.8962759310173","50.935149673756","52.1554927902482","52.8408312684439","52.8765683833923","54.1263733481849","54.0229739002262","54.6868228516073","55.7444485354799","55.9949028352979","55.1019625881631","55.6804923392525","55.9393331275085","55.4709542766591","56.2395877726551","57.9603568145626","57.1819463640044","57.6417311399224","58.9996593023561","60.5660550338559",
"Marshall Islands","MHL","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","45.5502976644787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.473832301632","","","","","","","","44.9530346238742","","60.9752911012036","","",
"Middle income","MIC","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0970926932278","","","","","","","","","","62.9151370990984","","","","","","","","","","","","","",
